longitud_mm,anchura_mm,radio_morro,conicidad,angulo_aleron,altura_mm,cd,area_m2,cda_m2,estabilidad,fabricabilidad,score
185,85,0.3,0.6,3,45,0.3799,0.003825,0.001453,0.64,0.7,1.00696
225,85,0.3,0.8,4,45,0.388,0.003825,0.001484,0.702,0.72,1.00696
265,75,0.35,0.8,7,40,0.4791,0.003,0.001437,0.65,0.62,1.00696
205,75,0.25,0.2,2,50,0.3854,0.00375,0.001445,0.609,0.72,1.00697
265,85,0.45,0.9,2,50,0.3461,0.00425,0.001471,0.73,0.62,1.00697
185,85,0.5,0.1,-3,40,0.4109,0.0034,0.001397,0.553,0.62,1.00699
205,75,0.5,0.9,5,45,0.4354,0.003375,0.00147,0.667,0.72,1.007
245,65,0.25,0.3,5,50,0.4576,0.00325,0.001487,0.661,0.8,1.00701
245,85,0.15,0.6,2,50,0.3446,0.00425,0.001464,0.696,0.65,1.00706
245,85,0.3,0.2,5,40,0.4376,0.0034,0.001488,0.71,0.72,1.00706
265,75,0.15,0.3,3,50,0.3831,0.00375,0.001437,0.69,0.55,1.00706
225,85,0.15,0.4,7,35,0.481,0.002975,0.001431,0.616,0.65,1.00709
205,75,0.25,0.5,5,45,0.4394,0.003375,0.001483,0.651,0.8,1.0071
185,65,0.5,0.3,7,40,0.5389,0.0026,0.001401,0.514,0.7,1.00711
185,75,0.5,0.7,6,40,0.4739,0.003,0.001422,0.564,0.7,1.00711
205,85,0.2,0.7,4,45,0.3904,0.003825,0.001493,0.676,0.8,1.00713
225,85,0.25,0.2,0,50,0.343,0.00425,0.001458,0.638,0.72,1.00715
265,85,0.35,0.7,2,50,0.3501,0.00425,0.001488,0.722,0.7,1.00717
205,85,0.3,0.1,2,45,0.3804,0.003825,0.001455,0.632,0.72,1.00718
225,75,0.3,0.2,6,40,0.479,0.003,0.001437,0.588,0.72,1.0072
265,55,0.45,0.2,6,50,0.5121,0.00275,0.001408,0.579,0.62,1.00721
205,75,0.5,0.2,1,50,0.3844,0.00375,0.001442,0.599,0.72,1.00722
265,85,0.4,0.5,-1,50,0.3451,0.00425,0.001467,0.671,0.7,1.00726
225,75,0.35,0.9,7,40,0.482,0.003,0.001446,0.609,0.72,1.00727
185,75,0.25,0.1,1,50,0.3749,0.00375,0.001406,0.573,0.62,1.00728
205,55,0.25,0.7,7,50,0.5204,0.00275,0.001431,0.526,0.8,1.00729
185,75,0.5,0.8,6,40,0.4679,0.003,0.001404,0.568,0.62,1.00731
185,85,0.25,0.8,-1,50,0.3329,0.00425,0.001415,0.594,0.62,1.00731
245,75,0.2,0.5,7,40,0.4896,0.003,0.001469,0.616,0.8,1.00731
265,75,0.25,0.7,4,50,0.3961,0.00375,0.001485,0.716,0.7,1.00731
245,75,0.35,0.4,5,45,0.4446,0.003375,0.0015,0.692,0.8,1.00734
185,75,0.5,0.2,7,35,0.5299,0.002625,0.001391,0.537,0.62,1.00735
205,65,0.4,0.8,5,50,0.4484,0.00325,0.001457,0.636,0.72,1.00736
245,85,0.4,0.3,3,45,0.3926,0.003825,0.001502,0.694,0.8,1.00736
205,75,0.25,0.1,4,45,0.4304,0.003375,0.001453,0.625,0.72,1.00737
185,65,0.15,0.9,5,50,0.4269,0.00325,0.001387,0.618,0.47,1.00738
205,75,0.25,0.6,-3,50,0.3864,0.00375,0.001449,0.568,0.8,1.00739
265,85,0.3,0.2,5,40,0.4331,0.0034,0.001473,0.732,0.62,1.00744
185,55,0.4,0.5,6,50,0.5079,0.00275,0.001397,0.502,0.7,1.00746
205,75,0.4,0.3,2,50,0.3914,0.00375,0.001468,0.613,0.8,1.00747
225,65,0.4,0.2,4,50,0.447,0.00325,0.001453,0.625,0.72,1.00748
225,85,0.35,0.5,1,50,0.35,0.00425,0.001488,0.66,0.8,1.0075
185,75,0.45,0.1,0,50,0.3739,0.00375,0.001402,0.563,0.62,1.00753
225,55,0.35,0.7,7,50,0.524,0.00275,0.001441,0.548,0.8,1.0076
245,55,0.2,0.4,7,50,0.5256,0.00275,0.001445,0.558,0.8,1.00761
245,75,0.15,0.3,3,50,0.3876,0.00375,0.001453,0.668,0.65,1.00761
205,85,0.3,0.5,-3,45,0.3814,0.003825,0.001459,0.591,0.8,1.00764
225,85,0.15,0.7,2,50,0.343,0.00425,0.001458,0.678,0.65,1.00765
225,75,0.35,0.5,3,50,0.396,0.00375,0.001485,0.653,0.8,1.00767
225,85,0.45,0.4,5,40,0.442,0.0034,0.001503,0.696,0.8,1.00768
185,65,0.5,0.9,6,45,0.4769,0.002925,0.001395,0.545,0.62,1.00772
265,55,0.35,0.6,7,50,0.5211,0.00275,0.001433,0.588,0.7,1.00772
185,75,0.35,0.9,3,50,0.3809,0.00375,0.001428,0.625,0.62,1.00778
185,85,0.4,0.8,3,45,0.3759,0.003825,0.001438,0.648,0.62,1.00778
205,85,0.3,0.5,7,35,0.4914,0.002975,0.001462,0.598,0.8,1.00778
265,75,0.35,0.4,5,45,0.4401,0.003375,0.001485,0.714,0.7,1.00778
265,65,0.25,0.3,5,50,0.4531,0.00325,0.001473,0.683,0.7,1.00779
265,75,0.15,0.1,6,40,0.4641,0.003,0.001392,0.628,0.47,1.00779
265,75,0.35,0.1,2,50,0.3861,0.00375,0.001448,0.672,0.62,1.00781
185,55,0.15,0.4,6,50,0.4939,0.00275,0.001358,0.498,0.55,1.00786
245,75,0.25,0.7,4,50,0.4006,0.00375,0.001502,0.694,0.8,1.00786
205,85,0.45,0.8,1,50,0.3444,0.00425,0.001464,0.65,0.72,1.00789
245,55,0.45,0.7,7,50,0.5276,0.00275,0.001451,0.57,0.8,1.00791
245,65,0.5,0.6,5,50,0.4596,0.00325,0.001494,0.673,0.8,1.00791
205,85,0.2,0.8,2,50,0.3454,0.00425,0.001468,0.66,0.72,1.00794
205,85,0.3,0.9,4,45,0.3864,0.003825,0.001478,0.684,0.72,1.00795
205,55,0.45,0.3,6,50,0.5194,0.00275,0.001428,0.516,0.8,1.00797
265,85,0.3,0.6,4,45,0.3911,0.003825,0.001496,0.738,0.7,1.00799
245,75,0.4,0.2,6,40,0.4826,0.003,0.001448,0.61,0.72,1.00804
185,75,0.5,0.2,3,45,0.4199,0.003375,0.001417,0.597,0.62,1.00805
205,65,0.4,0.7,5,50,0.4544,0.00325,0.001477,0.632,0.8,1.00806
205,85,0.35,0.6,1,50,0.3484,0.00425,0.001481,0.642,0.8,1.00809
225,75,0.15,0.2,6,40,0.467,0.003,0.001401,0.588,0.57,1.0081
245,75,0.45,0.9,7,40,0.4856,0.003,0.001457,0.632,0.72,1.00811
245,85,0.3,0.9,6,40,0.4326,0.0034,0.001471,0.665,0.72,1.00819
265,75,0.35,0.5,-3,50,0.3871,0.00375,0.001452,0.631,0.7,1.00822
185,65,0.3,0.9,5,50,0.4389,0.00325,0.001426,0.618,0.62,1.00828
185,65,0.15,0.2,7,40,0.5169,0.0026,0.001344,0.51,0.47,1.00829
205,75,0.5,0.1,-3,45,0.4214,0.003375,0.001422,0.548,0.72,1.00831
265,75,0.35,0.9,4,50,0.3921,0.00375,0.00147,0.724,0.62,1.00831
265,85,0.4,0.4,7,35,0.4921,0.002975,0.001464,0.66,0.7,1.00831
225,85,0.4,0.4,3,45,0.391,0.003825,0.001496,0.676,0.8,1.00834
245,75,0.35,0.1,2,50,0.3906,0.00375,0.001465,0.65,0.72,1.00836
265,65,0.15,0.2,6,45,0.4731,0.002925,0.001384,0.606,0.47,1.00837
185,55,0.15,0.1,7,45,0.5379,0.002475,0.001331,0.48,0.47,1.00838
205,55,0.25,0.8,7,50,0.5144,0.00275,0.001415,0.53,0.72,1.00839
205,75,0.35,0.8,-3,50,0.3824,0.00375,0.001434,0.576,0.72,1.00839
265,65,0.2,0.6,7,45,0.4941,0.002925,0.001445,0.615,0.7,1.00839
205,65,0.3,0.3,6,45,0.4924,0.002925,0.00144,0.543,0.8,1.00846
185,85,0.5,0.3,4,40,0.4279,0.0034,0.001455,0.638,0.7,1.0085
265,85,0.4,0.4,-3,45,0.3821,0.003825,0.001462,0.654,0.7,1.0085
185,75,0.4,0.2,-3,45,0.4119,0.003375,0.00139,0.53,0.62,1.00852
225,65,0.25,0.4,5,50,0.456,0.00325,0.001482,0.643,0.8,1.00853
185,85,0.3,0.2,6,35,0.4729,0.002975,0.001407,0.57,0.62,1.00855
185,85,0.35,0.9,7,35,0.4759,0.002975,0.001416,0.592,0.62,1.00857
225,65,0.2,0.7,7,45,0.497,0.002925,0.001454,0.575,0.8,1.00857
225,85,0.4,0.5,7,35,0.495,0.002975,0.001473,0.62,0.8,1.00857
265,85,0.3,0.9,6,40,0.4281,0.0034,0.001456,0.687,0.62,1.00857
205,85,0.5,0.2,6,35,0.4844,0.002975,0.001441,0.592,0.72,1.00862
185,65,0.25,0.1,7,40,0.5309,0.0026,0.00138,0.506,0.62,1.00863
185,65,0.45,0.5,4,50,0.4419,0.00325,0.001436,0.592,0.7,1.00863
245,85,0.15,0.1,0,50,0.3366,0.00425,0.00143,0.656,0.57,1.00866
225,75,0.15,0.4,3,50,0.386,0.00375,0.001447,0.649,0.65,1.00867
265,65,0.5,0.6,5,50,0.4551,0.00325,0.001479,0.695,0.7,1.00869
225,55,0.35,0.8,7,50,0.518,0.00275,0.001424,0.552,0.72,1.0087
205,75,0.35,0.6,3,50,0.3944,0.00375,0.001479,0.635,0.8,1.00872
225,65,0.5,0.8,5,50,0.452,0.00325,0.001469,0.659,0.72,1.00873
225,75,0.35,0.5,5,45,0.443,0.003375,0.001495,0.673,0.8,1.00874
245,85,0.3,0.6,4,45,0.3956,0.003825,0.001513,0.716,0.8,1.00874
265,75,0.2,0.5,7,40,0.4851,0.003,0.001455,0.638,0.7,1.00876
205,55,0.2,0.1,6,50,0.5114,0.00275,0.001406,0.508,0.72,1.00877
265,85,0.35,0.2,0,50,0.3421,0.00425,0.001454,0.682,0.62,1.00877
185,75,0.15,0.8,3,50,0.3709,0.00375,0.001391,0.621,0.47,1.00878
245,75,0.35,0.5,-3,50,0.3916,0.00375,0.001468,0.609,0.8,1.00878
265,85,0.4,0.8,4,45,0.3871,0.003825,0.001481,0.746,0.62,1.00881
185,85,0.3,0.7,-3,45,0.3739,0.003825,0.00143,0.577,0.7,1.00885
205,85,0.15,0.5,7,35,0.4794,0.002975,0.001426,0.598,0.65,1.00886
245,65,0.5,0.2,4,50,0.4506,0.00325,0.001464,0.647,0.72,1.00886
245,75,0.35,0.9,4,50,0.3966,0.00375,0.001487,0.702,0.72,1.00886
245,85,0.45,0.9,2,50,0.3506,0.00425,0.00149,0.708,0.72,1.00886
245,55,0.45,0.8,7,50,0.5216,0.00275,0.001434,0.574,0.72,1.00901
225,75,0.35,0.1,4,45,0.434,0.003375,0.001465,0.647,0.72,1.00902
185,75,0.4,0.5,2,50,0.3839,0.00375,0.00144,0.599,0.7,1.00903
225,65,0.2,0.8,7,45,0.491,0.002925,0.001436,0.579,0.72,1.00904
205,85,0.45,0.5,5,40,0.4404,0.0034,0.001498,0.678,0.8,1.00906
245,85,0.35,0.7,2,50,0.3546,0.00425,0.001507,0.7,0.8,1.00906
225,75,0.2,0.6,7,40,0.488,0.003,0.001464,0.597,0.8,1.00907
205,85,0.15,0.3,5,40,0.4284,0.0034,0.001457,0.67,0.65,1.00908
225,55,0.3,0.1,6,50,0.515,0.00275,0.001416,0.531,0.72,1.00908
185,75,0.35,0.5,6,40,0.4739,0.003,0.001422,0.556,0.7,1.00911
185,85,0.35,0.6,5,40,0.4309,0.0034,0.001465,0.66,0.7,1.00912
265,85,0.45,0.5,1,50,0.3491,0.00425,0.001484,0.704,0.7,1.00912
185,85,0.5,0.8,0,50,0.3359,0.00425,0.001428,0.618,0.62,1.00913
245,85,0.4,0.5,-1,50,0.3496,0.00425,0.001486,0.649,0.8,1.00914
225,65,0.4,0.3,6,45,0.496,0.002925,0.001451,0.565,0.8,1.00915
185,85,0.45,0.4,2,45,0.3789,0.003825,0.001449,0.622,0.7,1.00916
265,85,0.2,0.5,2,50,0.3501,0.00425,0.001488,0.714,0.7,1.00917
185,85,0.3,0.8,1,50,0.3369,0.00425,0.001432,0.628,0.62,1.00918
185,75,0.25,0.8,5,45,0.4259,0.003375,0.001437,0.641,0.62,1.0092
205,85,0.45,0.1,4,40,0.4314,0.0034,0.001467,0.652,0.72,1.0092
265,75,0.15,0.4,-3,50,0.3771,0.00375,0.001414,0.627,0.55,1.00922
185,65,0.35,0.6,6,45,0.4829,0.002925,0.001412,0.533,0.7,1.00925
225,85,0.15,0.2,0,50,0.335,0.00425,0.001424,0.638,0.57,1.00925
245,65,0.3,0.7,7,45,0.5006,0.002925,0.001464,0.597,0.8,1.00925
185,85,0.35,0.2,4,40,0.4219,0.0034,0.001434,0.634,0.62,1.00926
245,85,0.4,0.4,-3,45,0.3866,0.003825,0.001479,0.632,0.8,1.00926
265,85,0.25,0.3,-1,50,0.3451,0.00425,0.001467,0.663,0.7,1.00926
265,75,0.15,0.8,4,50,0.3821,0.00375,0.001433,0.72,0.47,1.00931
185,85,0.4,0.6,0,50,0.3399,0.00425,0.001445,0.61,0.7,1.00933
205,85,0.4,0.5,3,45,0.3894,0.003825,0.00149,0.658,0.8,1.00933
245,85,0.5,0.5,7,35,0.4986,0.002975,0.001483,0.642,0.8,1.00937
185,85,0.2,0.6,1,50,0.3409,0.00425,0.001449,0.62,0.7,1.00938
245,55,0.4,0.1,6,50,0.5186,0.00275,0.001426,0.553,0.72,1.00939
185,85,0.15,0.8,-1,50,0.3249,0.00425,0.001381,0.594,0.47,1.00941
225,75,0.35,0.2,2,50,0.389,0.00375,0.001459,0.631,0.72,1.00942
225,65,0.5,0.7,5,50,0.458,0.00325,0.001489,0.655,0.8,1.00943
225,85,0.4,0.3,0,50,0.349,0.00425,0.001483,0.642,0.8,1.00945
185,55,0.25,0.3,6,50,0.5079,0.00275,0.001397,0.494,0.7,1.00946
265,75,0.4,0.2,6,40,0.4781,0.003,0.001434,0.632,0.62,1.00949
225,85,0.2,0.3,1,50,0.35,0.00425,0.001488,0.652,0.8,1.0095
225,85,0.5,0.8,-1,50,0.344,0.00425,0.001462,0.639,0.72,1.00953
245,85,0.4,0.8,4,45,0.3916,0.003825,0.001498,0.724,0.72,1.00956
265,75,0.45,0.5,3,50,0.3951,0.00375,0.001482,0.698,0.7,1.00956
265,75,0.45,0.9,7,40,0.4811,0.003,0.001443,0.654,0.62,1.00956
205,75,0.5,0.3,4,45,0.4384,0.003375,0.00148,0.633,0.8,1.00957
185,65,0.4,0.1,3,50,0.4329,0.00325,0.001407,0.566,0.62,1.00958
225,55,0.2,0.5,7,50,0.524,0.00275,0.001441,0.54,0.8,1.0096
185,85,0.15,0.2,6,35,0.4609,0.002975,0.001371,0.57,0.47,1.00963
185,55,0.35,0.1,7,45,0.5539,0.002475,0.001371,0.48,0.62,1.00964
265,65,0.5,0.2,4,50,0.4461,0.00325,0.00145,0.669,0.62,1.00964
185,65,0.45,0.1,5,45,0.4839,0.002925,0.001415,0.586,0.62,1.00967
185,85,0.4,0.9,-3,45,0.3699,0.003825,0.001415,0.585,0.62,1.00967
225,75,0.2,0.3,3,50,0.396,0.00375,0.001485,0.645,0.8,1.00967
205,75,0.15,0.5,3,50,0.3844,0.00375,0.001442,0.631,0.65,1.00972
205,75,0.45,0.8,3,50,0.3904,0.00375,0.001464,0.643,0.72,1.00972
245,65,0.3,0.8,7,45,0.4946,0.002925,0.001447,0.601,0.72,1.00972
265,55,0.2,0.4,7,50,0.5211,0.00275,0.001433,0.58,0.7,1.00972
185,65,0.15,0.3,4,50,0.4299,0.00325,0.001397,0.584,0.55,1.00973
225,85,0.3,0.7,4,45,0.394,0.003825,0.001507,0.698,0.8,1.00973
225,85,0.4,0.6,-1,50,0.348,0.00425,0.001479,0.631,0.8,1.00973
185,65,0.15,0.1,-3,50,0.4129,0.00325,0.001342,0.5,0.47,1.00974
185,85,0.35,0.1,-1,45,0.3679,0.003825,0.001407,0.566,0.62,1.00975
185,55,0.5,0.6,6,50,0.5099,0.00275,0.001402,0.506,0.7,1.00976
185,75,0.4,0.4,4,45,0.4289,0.003375,0.001447,0.615,0.7,1.00978
225,85,0.4,0.1,2,45,0.384,0.003825,0.001469,0.654,0.72,1.00978
245,75,0.15,0.4,-3,50,0.3816,0.00375,0.001431,0.605,0.65,1.00978
245,65,0.25,0.1,6,45,0.4916,0.002925,0.001438,0.58,0.72,1.00979
225,75,0.35,0.6,-3,50,0.39,0.00375,0.001463,0.591,0.8,1.00983
245,65,0.5,0.3,6,45,0.4996,0.002925,0.001461,0.588,0.8,1.00983
245,75,0.15,0.8,4,50,0.3866,0.00375,0.00145,0.698,0.57,1.00986
205,65,0.15,0.3,6,45,0.4804,0.002925,0.001405,0.543,0.65,1.0099
245,55,0.3,0.5,7,50,0.5276,0.00275,0.001451,0.562,0.8,1.00991
245,65,0.35,0.4,5,50,0.4596,0.00325,0.001494,0.665,0.8,1.00991
245,75,0.3,0.6,7,40,0.4916,0.003,0.001475,0.62,0.8,1.00991
225,75,0.5,0.3,2,50,0.395,0.00375,0.001481,0.635,0.8,1.00992
265,85,0.15,0.2,3,45,0.3741,0.003825,0.001431,0.712,0.47,1.00997
265,55,0.45,0.7,7,50,0.5231,0.00275,0.001439,0.592,0.7,1.01002
205,85,0.4,0.4,0,50,0.3474,0.00425,0.001477,0.624,0.8,1.01004
205,65,0.25,0.5,5,50,0.4544,0.00325,0.001477,0.624,0.8,1.01006
205,85,0.2,0.4,1,50,0.3484,0.00425,0.001481,0.634,0.8,1.01009
185,75,0.3,0.2,-1,50,0.3729,0.00375,0.001398,0.544,0.62,1.01011
245,75,0.45,0.5,3,50,0.3996,0.00375,0.001498,0.676,0.8,1.01011
205,85,0.5,0.9,-1,50,0.3424,0.00425,0.001455,0.62,0.72,1.01012
205,75,0.35,0.6,5,45,0.4414,0.003375,0.00149,0.655,0.8,1.01015
265,85,0.5,0.4,3,45,0.3901,0.003825,0.001492,0.72,0.7,1.01019
265,75,0.2,0.3,-3,50,0.3871,0.00375,0.001452,0.623,0.7,1.01022
225,85,0.4,0.5,-3,45,0.385,0.003825,0.001473,0.613,0.8,1.01024
205,65,0.5,0.9,5,50,0.4504,0.00325,0.001464,0.64,0.72,1.01026
185,85,0.2,0.6,7,35,0.4819,0.002975,0.001434,0.58,0.7,1.01028
205,85,0.4,0.7,-1,50,0.3464,0.00425,0.001472,0.612,0.8,1.01032
185,75,0.25,0.7,5,45,0.4319,0.003375,0.001458,0.637,0.7,1.01035
205,85,0.4,0.6,7,35,0.4934,0.002975,0.001468,0.602,0.8,1.01035
245,75,0.45,0.5,5,45,0.4466,0.003375,0.001507,0.696,0.8,1.01039
205,75,0.35,0.2,4,45,0.4324,0.003375,0.00146,0.629,0.72,1.01042
225,75,0.15,0.1,2,50,0.379,0.00375,0.001421,0.627,0.57,1.01042
185,85,0.4,0.7,3,45,0.3819,0.003825,0.001461,0.644,0.7,1.01055
225,85,0.4,0.9,4,45,0.39,0.003825,0.001492,0.706,0.72,1.01055
225,85,0.25,0.3,7,35,0.495,0.002975,0.001473,0.612,0.8,1.01058
245,75,0.15,0.3,5,45,0.4346,0.003375,0.001467,0.688,0.65,1.01059
185,85,0.4,0.1,1,45,0.3719,0.003825,0.001422,0.6,0.62,1.0106
185,75,0.45,0.3,-1,50,0.3789,0.00375,0.001421,0.548,0.7,1.01061
185,65,0.3,0.3,4,50,0.4419,0.00325,0.001436,0.584,0.7,1.01063
185,65,0.3,0.1,-3,50,0.4249,0.00325,0.001381,0.5,0.62,1.01064
245,75,0.45,0.1,4,45,0.4376,0.003375,0.001477,0.67,0.72,1.01066
245,85,0.35,0.2,0,50,0.3466,0.00425,0.001473,0.66,0.72,1.01066
205,55,0.35,0.9,7,50,0.5164,0.00275,0.00142,0.534,0.72,1.01069
245,65,0.15,0.7,7,45,0.4886,0.002925,0.001429,0.597,0.65,1.01069
265,65,0.35,0.4,5,50,0.4551,0.00325,0.001479,0.687,0.7,1.01069
205,75,0.2,0.4,3,50,0.3944,0.00375,0.001479,0.627,0.8,1.01072
245,85,0.15,0.2,3,45,0.3786,0.003825,0.001448,0.69,0.57,1.01073
225,75,0.2,0.3,5,45,0.443,0.003375,0.001495,0.665,0.8,1.01074
185,65,0.35,0.2,7,40,0.5329,0.0026,0.001386,0.51,0.62,1.01075
205,85,0.4,0.2,2,45,0.3824,0.003825,0.001463,0.636,0.72,1.01077
185,75,0.35,0.2,1,50,0.3769,0.00375,0.001413,0.577,0.62,1.01078
245,75,0.2,0.3,-3,50,0.3916,0.00375,0.001468,0.601,0.8,1.01078
245,75,0.15,0.6,7,40,0.4796,0.003,0.001439,0.62,0.65,1.01081
205,75,0.2,0.7,7,40,0.4864,0.003,0.001459,0.579,0.8,1.01082
225,75,0.15,0.5,-3,50,0.38,0.00375,0.001425,0.587,0.65,1.01083
225,75,0.45,0.8,-3,50,0.386,0.00375,0.001448,0.599,0.72,1.01083
265,75,0.45,0.5,5,45,0.4421,0.003375,0.001492,0.718,0.7,1.01083
205,65,0.2,0.9,7,45,0.4894,0.002925,0.001432,0.56,0.72,1.01086
265,85,0.5,0.5,7,35,0.4941,0.002975,0.00147,0.664,0.7,1.01088
205,75,0.35,0.7,-3,50,0.3884,0.00375,0.001457,0.572,0.8,1.01089
265,65,0.3,0.7,7,45,0.4961,0.002925,0.001451,0.619,0.7,1.0109
225,75,0.15,0.9,4,50,0.385,0.00375,0.001444,0.679,0.57,1.01092
185,75,0.15,0.9,-3,50,0.3649,0.00375,0.001368,0.558,0.47,1.01094
245,85,0.5,0.4,3,45,0.3946,0.003825,0.001509,0.698,0.8,1.01095
185,85,0.45,0.8,5,40,0.4269,0.0034,0.001451,0.668,0.62,1.01096
205,65,0.4,0.4,6,45,0.4944,0.002925,0.001446,0.547,0.8,1.01097
205,75,0.5,0.4,2,50,0.3934,0.00375,0.001475,0.617,0.8,1.01097
225,55,0.45,0.9,7,50,0.52,0.00275,0.00143,0.556,0.72,1.011
205,65,0.25,0.1,4,50,0.4454,0.00325,0.001448,0.598,0.72,1.01101
245,85,0.45,0.5,1,50,0.3536,0.00425,0.001503,0.682,0.8,1.01101
205,75,0.2,0.8,7,40,0.4804,0.003,0.001441,0.583,0.72,1.01102
185,75,0.25,0.3,2,50,0.3839,0.00375,0.00144,0.591,0.7,1.01103
265,75,0.15,0.3,5,45,0.4301,0.003375,0.001452,0.71,0.55,1.01103
205,85,0.3,0.3,5,40,0.4404,0.0034,0.001498,0.67,0.8,1.01106
245,85,0.2,0.5,2,50,0.3546,0.00425,0.001507,0.692,0.8,1.01106
205,55,0.3,0.2,6,50,0.5134,0.00275,0.001412,0.512,0.72,1.01107
265,85,0.5,0.3,0,50,0.3481,0.00425,0.001479,0.686,0.7,1.01107
185,75,0.2,0.3,6,40,0.4739,0.003,0.001422,0.548,0.7,1.01111
265,75,0.45,0.1,4,45,0.4331,0.003375,0.001462,0.692,0.62,1.01111
185,85,0.2,0.4,5,40,0.4309,0.0034,0.001465,0.652,0.7,1.01112
265,55,0.45,0.8,7,50,0.5171,0.00275,0.001422,0.596,0.62,1.01112
265,85,0.3,0.3,1,50,0.3491,0.00425,0.001484,0.696,0.7,1.01112
225,85,0.5,0.6,7,35,0.497,0.002975,0.001479,0.624,0.8,1.01114
245,85,0.25,0.3,-1,50,0.3496,0.00425,0.001486,0.641,0.8,1.01114
245,65,0.15,0.8,7,45,0.4826,0.002925,0.001411,0.601,0.57,1.01116
225,75,0.45,0.6,3,50,0.398,0.00375,0.001493,0.657,0.8,1.01117
205,85,0.4,0.6,-3,45,0.3834,0.003825,0.001467,0.595,0.8,1.01123
185,65,0.2,0.4,6,45,0.4829,0.002925,0.001412,0.525,0.7,1.01125
185,75,0.15,0.7,3,50,0.3769,0.00375,0.001413,0.617,0.55,1.01128
185,75,0.5,0.3,1,50,0.3829,0.00375,0.001436,0.581,0.7,1.01128
265,75,0.45,0.2,2,50,0.3881,0.00375,0.001455,0.676,0.62,1.01131
185,85,0.25,0.4,0,50,0.3399,0.00425,0.001445,0.602,0.7,1.01133
205,85,0.25,0.3,3,45,0.3894,0.003825,0.00149,0.65,0.8,1.01133
205,75,0.4,0.3,6,40,0.4854,0.003,0.001456,0.57,0.8,1.01136
265,75,0.3,0.6,7,40,0.4871,0.003,0.001461,0.642,0.7,1.01136
265,85,0.15,0.3,-1,50,0.3371,0.00425,0.001433,0.663,0.55,1.01136
265,85,0.5,0.6,-1,50,0.3471,0.00425,0.001475,0.675,0.7,1.01136
185,85,0.5,0.9,3,45,0.3779,0.003825,0.001445,0.652,0.62,1.01137
245,85,0.35,0.3,7,35,0.4986,0.002975,0.001483,0.634,0.8,1.01137
265,65,0.3,0.8,7,45,0.4901,0.002925,0.001434,0.623,0.62,1.01137
225,55,0.4,0.2,6,50,0.517,0.00275,0.001422,0.535,0.72,1.01138
185,85,0.35,0.9,-1,50,0.3349,0.00425,0.001423,0.598,0.62,1.01141
265,85,0.2,0.1,3,45,0.3841,0.003825,0.001469,0.708,0.62,1.01142
225,65,0.35,0.5,5,50,0.458,0.00325,0.001489,0.647,0.8,1.01143
265,65,0.25,0.1,6,45,0.4871,0.002925,0.001425,0.602,0.62,1.01144
225,85,0.3,0.8,2,50,0.349,0.00425,0.001483,0.682,0.72,1.01145
205,75,0.15,0.2,2,50,0.3774,0.00375,0.001415,0.609,0.57,1.01147
265,65,0.5,0.3,6,45,0.4951,0.002925,0.001448,0.61,0.7,1.01148
185,75,0.45,0.1,7,35,0.5319,0.002625,0.001396,0.533,0.62,1.0115
265,55,0.4,0.1,6,50,0.5141,0.00275,0.001414,0.575,0.62,1.01151
225,65,0.3,0.9,7,45,0.493,0.002925,0.001442,0.583,0.72,1.01155
265,75,0.3,0.3,3,50,0.3951,0.00375,0.001482,0.69,0.7,1.01156
265,85,0.4,0.7,4,45,0.3931,0.003825,0.001504,0.742,0.7,1.01158
205,55,0.2,0.6,7,50,0.5224,0.00275,0.001437,0.522,0.8,1.01159
225,85,0.45,0.6,1,50,0.352,0.00425,0.001496,0.664,0.8,1.0116
185,55,0.45,0.2,7,45,0.5559,0.002475,0.001376,0.484,0.62,1.01161
185,85,0.25,0.7,-1,50,0.3389,0.00425,0.00144,0.59,0.7,1.01161
225,65,0.25,0.2,6,45,0.49,0.002925,0.001433,0.561,0.72,1.01162
265,85,0.5,0.1,2,45,0.3831,0.003825,0.001465,0.698,0.62,1.01163
225,85,0.2,0.6,2,50,0.353,0.00425,0.0015,0.674,0.8,1.01165
225,65,0.5,0.4,6,45,0.498,0.002925,0.001457,0.569,0.8,1.01166
225,75,0.3,0.7,7,40,0.49,0.003,0.00147,0.601,0.8,1.01167
245,55,0.5,0.2,6,50,0.5206,0.00275,0.001432,0.557,0.72,1.01169
185,75,0.45,0.6,6,40,0.4759,0.003,0.001428,0.56,0.7,1.01171
265,75,0.45,0.6,-3,50,0.3891,0.00375,0.001459,0.635,0.7,1.01172
225,85,0.25,0.4,-1,50,0.348,0.00425,0.001479,0.623,0.8,1.01173
185,55,0.35,0.4,6,50,0.5099,0.00275,0.001402,0.498,0.7,1.01176
185,65,0.45,0.7,6,45,0.4849,0.002925,0.001418,0.537,0.7,1.01176
185,75,0.15,0.1,1,50,0.3669,0.00375,0.001376,0.573,0.47,1.01178
225,55,0.15,0.1,6,50,0.503,0.00275,0.001383,0.531,0.57,1.01178
225,75,0.45,0.6,5,45,0.445,0.003375,0.001502,0.677,0.8,1.01179
225,75,0.25,0.1,6,40,0.481,0.003,0.001443,0.584,0.72,1.0118
265,75,0.15,0.7,4,50,0.3881,0.00375,0.001455,0.716,0.55,1.01181
225,75,0.2,0.4,-3,50,0.39,0.00375,0.001462,0.583,0.8,1.01183
