seed,finish_time_s,success,mass_kg,cda_m2,crr,thrust_f0_n,launch_loss_ratio,yaw_deg
7687,0.629300,1,0.051325,0.00159540,0.020443,20.1513,0.06285,1.24031
7704,0.606200,1,0.051745,0.00159248,0.011714,16.1623,0.04870,-1.34102
7721,0.572600,1,0.052112,0.00142727,0.019790,19.0841,0.07422,1.25306
7738,0.613200,1,0.051181,0.00133556,0.018102,18.5063,0.06937,0.93045
7755,0.632100,1,0.051165,0.00146623,0.018394,16.2633,0.05509,-0.46499
7772,0.598500,1,0.049700,0.00136787,0.015895,18.0151,0.06619,1.02188
7789,0.631400,1,0.052794,0.00151970,0.017887,17.0926,0.06051,-0.16242
7806,0.568400,1,0.052423,0.00147612,0.023047,18.9516,0.03433,-0.45872
7823,0.555100,1,0.053408,0.00137713,0.014178,20.4297,0.04389,-0.50718
7840,0.611100,1,0.053997,0.00136824,0.021089,19.5414,0.04809,0.23152
7857,0.564200,1,0.049715,0.00134496,0.018321,18.2517,0.06326,-0.64045
7874,0.604800,1,0.053341,0.00127002,0.015694,17.2776,0.05588,1.39774
7891,0.669900,1,0.052361,0.00138078,0.015553,13.6498,0.05168,2.17851
7908,0.567700,1,0.050855,0.00165038,0.019387,18.3731,0.05515,-1.11180
7925,0.606900,1,0.052174,0.00132619,0.015104,18.7258,0.05431,-2.48444
7942,0.620900,1,0.051188,0.00144973,0.015646,16.2475,0.05040,-0.40340
7959,0.625100,1,0.053062,0.00157894,0.016787,16.8643,0.05875,-0.87343
7976,0.611800,1,0.051474,0.00151181,0.023039,18.4800,0.08665,-0.05274
7993,0.630000,1,0.053378,0.00139557,0.020726,17.7463,0.07038,1.09756
8010,0.662200,1,0.052053,0.00149544,0.025334,15.6470,0.09076,0.43727
8027,0.642600,1,0.051909,0.00130306,0.023681,15.8662,0.04663,-0.08709
8044,0.553700,1,0.050350,0.00145583,0.015256,17.6560,0.03679,0.24748
8061,0.590100,1,0.052469,0.00155157,0.020984,18.4902,0.07271,0.44523
8078,0.627200,1,0.052308,0.00148630,0.017127,16.3108,0.05466,-0.15876
8095,0.609000,1,0.053128,0.00154615,0.019629,18.0385,0.10199,-0.79495
8112,0.588000,1,0.051264,0.00151455,0.020615,18.9074,0.08570,-0.30182
8129,0.609700,1,0.051642,0.00137529,0.013921,18.2340,0.04767,0.87738
8146,0.609000,1,0.051260,0.00163543,0.020883,17.3224,0.02713,0.26052
8163,0.605500,1,0.051461,0.00134668,0.023231,18.3686,0.05330,0.35849
8180,0.574000,1,0.051979,0.00149637,0.017543,20.2586,0.04453,-0.66222
8197,0.588700,1,0.051598,0.00136166,0.015805,18.3917,0.04950,-0.41271
8214,0.650300,1,0.052454,0.00142750,0.022996,16.1106,0.08037,0.12500
8231,0.558600,1,0.050721,0.00144232,0.017560,18.3869,0.05210,-0.19292
8248,0.607600,1,0.051751,0.00136050,0.018211,20.0536,0.06812,-0.11935
8265,0.612500,1,0.052016,0.00144623,0.019213,16.8295,0.07722,0.43432
8282,0.601300,1,0.052370,0.00145617,0.016805,17.6923,0.04207,-1.74074
8299,0.593600,1,0.052123,0.00136040,0.019919,19.2539,0.05777,-0.13456
8316,0.608300,1,0.050912,0.00137014,0.017593,18.3882,0.06419,-1.12005
8333,0.611800,1,0.053972,0.00148421,0.017009,16.9992,0.04098,1.01022
8350,0.623700,1,0.051351,0.00142888,0.022445,18.1319,0.07769,0.47998
8367,0.665700,1,0.053958,0.00146745,0.010186,17.2324,0.08659,-1.31787
8384,0.592900,1,0.052821,0.00153312,0.016059,18.2486,0.07411,0.39256
8401,0.666400,1,0.052743,0.00148060,0.020220,16.2988,0.06817,-0.83645
8418,0.602700,1,0.052395,0.00133814,0.019304,17.2436,0.05183,-0.66965
8435,0.576100,1,0.051944,0.00158758,0.015552,20.6427,0.08064,-1.80806
8452,0.605500,1,0.051245,0.00130676,0.017742,18.8913,0.08412,0.16329
8469,0.579600,1,0.050037,0.00151234,0.015016,18.1951,0.06560,-0.50497
8486,0.559300,1,0.050908,0.00156754,0.018568,19.6848,0.06760,-0.43370
8503,0.553000,1,0.053194,0.00144051,0.020592,20.7449,0.07432,1.51051
8520,0.634200,1,0.052388,0.00148667,0.011664,18.6255,0.04318,0.32517
8537,0.694400,1,0.053162,0.00145772,0.022563,17.7433,0.05795,-1.23461
8554,0.642600,1,0.052403,0.00147322,0.026711,17.3220,0.07924,-1.17870
8571,0.623700,1,0.053845,0.00149973,0.020468,18.2823,0.06495,1.33808
8588,0.590100,1,0.051536,0.00142825,0.018681,18.0896,0.06695,-1.22744
8605,0.625800,1,0.051905,0.00137079,0.015811,16.3404,0.05996,1.99085
8622,0.627900,1,0.052813,0.00137657,0.022368,16.3982,0.05040,1.11473
8639,0.569100,1,0.052484,0.00140731,0.013637,17.5854,0.05392,1.26802
8656,0.550900,1,0.052494,0.00160981,0.016362,19.6896,0.00932,0.62956
8673,0.574000,1,0.050855,0.00140259,0.014325,17.4426,0.05785,-0.15385
8690,0.607600,1,0.053209,0.00153081,0.026554,18.3572,0.07138,0.44151
8707,0.655200,1,0.051610,0.00152791,0.011080,19.9032,0.07712,-0.84235
8724,0.672000,1,0.052440,0.00159860,0.014673,15.0333,0.06190,-0.44040
8741,0.610400,1,0.052072,0.00151460,0.017333,18.3766,0.06401,0.06134
8758,0.648900,1,0.053691,0.00144740,0.017136,14.8534,0.07460,0.42018
8775,0.627900,1,0.052769,0.00134198,0.017177,18.7669,0.06170,0.22504
8792,0.655200,1,0.052085,0.00144552,0.015549,16.9139,0.05998,0.90110
8809,0.615300,1,0.052420,0.00138225,0.018515,18.0814,0.07184,-2.17748
8826,0.604100,1,0.052342,0.00139267,0.013316,18.4708,0.05096,1.44151
8843,0.627200,1,0.051596,0.00148411,0.020939,16.8188,0.07022,-2.39043
8860,0.602000,1,0.052313,0.00145270,0.017953,19.6999,0.07595,1.16975
8877,0.569100,1,0.051828,0.00150655,0.020962,19.7958,0.06581,-0.33233
8894,0.680400,1,0.053015,0.00144544,0.018974,15.8698,0.07417,0.03746
8911,0.601300,1,0.049234,0.00146710,0.013367,15.9802,0.07005,1.03743
8928,0.626500,1,0.050765,0.00164387,0.020803,20.6561,0.05574,1.28660
8945,0.632800,1,0.051965,0.00136350,0.019538,16.2533,0.06905,1.67188
8962,0.592900,1,0.053196,0.00153877,0.020435,17.4645,0.06918,2.38523
8979,0.605500,1,0.052839,0.00143498,0.021164,17.8145,0.04000,-0.53307
8996,0.622300,1,0.050257,0.00124389,0.013406,16.3028,0.05857,-0.07900
9013,0.676200,1,0.054135,0.00141230,0.017071,16.5715,0.06309,-0.21685
9030,0.632100,1,0.051688,0.00153146,0.015407,18.1362,0.06917,-0.16346
9047,0.513100,1,0.051704,0.00145343,0.010040,20.3925,0.03537,-2.61481
9064,0.665000,1,0.051409,0.00146639,0.016299,16.4764,0.08421,0.06773
9081,0.623000,1,0.051147,0.00145435,0.023986,17.7630,0.06997,1.48081
9098,0.584500,1,0.052136,0.00147241,0.018607,19.6256,0.07087,-0.03910
9115,0.596400,1,0.053131,0.00152507,0.010660,17.7696,0.06126,-0.64978
9132,0.653100,1,0.050830,0.00128488,0.018326,17.4208,0.10002,-0.44845
9149,0.564900,1,0.051107,0.00137300,0.018387,18.9547,0.06761,1.44937
9166,0.554400,1,0.048921,0.00145437,0.018545,17.2865,0.06420,1.26562
9183,0.631400,1,0.051376,0.00150641,0.022349,18.3650,0.08047,-0.02643
9200,0.585200,1,0.051620,0.00145746,0.018982,19.7448,0.05264,-1.69494
9217,0.624400,1,0.052412,0.00151045,0.020660,15.0059,0.04498,-0.07698
9234,0.616000,1,0.050624,0.00161125,0.017384,17.8281,0.07893,-1.65539
9251,0.646100,1,0.052422,0.00148835,0.016481,16.7744,0.05445,0.61321
9268,0.592200,1,0.050284,0.00139825,0.015083,18.3573,0.04003,-0.40454
9285,0.616000,1,0.052389,0.00156279,0.018312,17.9136,0.06622,0.00367
9302,0.623000,1,0.051671,0.00148046,0.019392,17.7526,0.08576,-0.25841
9319,0.616000,1,0.050794,0.00130826,0.013574,17.5350,0.05378,0.25117
9336,0.641200,1,0.052622,0.00139330,0.019383,16.8245,0.04469,-0.88478
9353,0.660800,1,0.051351,0.00151008,0.015102,15.4042,0.06448,-1.27682
9370,0.617400,1,0.053016,0.00139980,0.019767,18.3325,0.06267,-0.10325
9387,0.605500,1,0.052217,0.00149686,0.017043,19.0269,0.03869,0.61334
9404,0.571200,1,0.051389,0.00145310,0.021760,19.1926,0.02413,-0.00485
9421,0.623000,1,0.052808,0.00150297,0.019062,16.5163,0.05524,0.32313
9438,0.618800,1,0.054401,0.00161363,0.019259,17.4868,0.06635,0.13597
9455,0.576800,1,0.051366,0.00134315,0.012815,17.7785,0.05920,1.29789
9472,0.558600,1,0.049398,0.00150082,0.018565,18.5298,0.05505,-0.80999
9489,0.601300,1,0.053774,0.00143870,0.021635,16.0715,0.05693,-0.69545
9506,0.700000,1,0.052835,0.00149728,0.017550,15.1495,0.05344,0.10769
9523,0.584500,1,0.051512,0.00152364,0.017915,18.9839,0.04769,0.33969
9540,0.632100,1,0.051886,0.00147509,0.013932,16.6931,0.05776,-1.24776
9557,0.638400,1,0.051313,0.00148658,0.016146,18.2233,0.06678,-0.74688
9574,0.617400,1,0.051405,0.00155065,0.018839,15.7525,0.05985,0.79727
9591,0.577500,1,0.053536,0.00145988,0.022021,18.8431,0.06578,0.67411
9608,0.683900,1,0.054044,0.00136441,0.018122,15.6566,0.07127,-0.08814
9625,0.564900,1,0.051712,0.00144981,0.026765,19.4429,0.05048,0.21725
9642,0.669200,1,0.052383,0.00137282,0.020933,17.5560,0.06958,0.00707
9659,0.580300,1,0.053334,0.00150432,0.019490,18.9294,0.05579,1.39021
9676,0.633500,1,0.053169,0.00158557,0.018792,18.9284,0.05069,-0.73434
9693,0.541100,1,0.051712,0.00140484,0.018651,19.6796,0.05346,0.41130
9710,0.632800,1,0.053823,0.00128908,0.017922,17.5071,0.06448,-0.04916
9727,0.563500,1,0.051375,0.00147890,0.015956,19.6189,0.08699,0.77138
9744,0.574000,1,0.051631,0.00139336,0.016312,18.3235,0.08190,1.10505
9761,0.611800,1,0.052109,0.00142841,0.018036,16.8283,0.07187,-2.27414
9778,0.635600,1,0.051386,0.00155107,0.016402,17.5457,0.07586,0.77987
9795,0.595000,1,0.052518,0.00150892,0.016664,18.6477,0.06364,-0.68033
9812,0.653800,1,0.053052,0.00155849,0.011213,17.0874,0.04888,-1.84698
9829,0.678300,1,0.053465,0.00148034,0.018137,15.9039,0.05803,-0.02827
9846,0.603400,1,0.051995,0.00131477,0.017172,17.8912,0.07397,0.48126
9863,0.607600,1,0.050886,0.00137339,0.019100,18.4955,0.05032,-0.89527
9880,0.602000,1,0.052019,0.00138430,0.013713,16.7640,0.04847,0.94359
9897,0.558600,1,0.050644,0.00154246,0.010934,19.3677,0.04493,0.62669
9914,0.690200,1,0.052139,0.00160243,0.018704,16.0512,0.06345,0.03137
9931,0.576800,1,0.051126,0.00149796,0.015567,18.2667,0.04433,-1.07883
9948,0.564200,1,0.052850,0.00152857,0.023521,19.8995,0.05696,-0.23895
9965,0.619500,1,0.051412,0.00147880,0.023675,17.6522,0.06274,-0.50357
9982,0.646100,1,0.051023,0.00141062,0.020587,16.6978,0.04180,-0.99127
9999,0.568400,1,0.052309,0.00140610,0.023663,18.9104,0.02903,-0.37211
10016,0.562100,1,0.051647,0.00145846,0.017078,19.9175,0.05312,0.66642
10033,0.593600,1,0.051298,0.00142947,0.014810,17.9877,0.04586,0.75578
10050,0.613900,1,0.052502,0.00155132,0.022739,18.9680,0.06076,1.56879
10067,0.619500,1,0.051428,0.00151718,0.014464,16.2101,0.05266,0.18605
10084,0.609700,1,0.051213,0.00139862,0.013978,18.1467,0.06513,1.32060
10101,0.555100,1,0.051992,0.00138599,0.021001,21.7735,0.06565,-1.05613
10118,0.599900,1,0.051329,0.00154220,0.013912,19.6372,0.05795,1.10791
10135,0.567000,1,0.050771,0.00159179,0.027410,19.2875,0.05372,-0.03629
10152,0.631400,1,0.052757,0.00145679,0.016475,16.8414,0.07904,0.12270
10169,0.630700,1,0.053272,0.00141930,0.014593,17.8075,0.06980,-0.65349
10186,0.586600,1,0.051455,0.00156778,0.016981,19.2157,0.05024,-1.65356
10203,0.639100,1,0.052383,0.00145572,0.015532,17.6505,0.07720,-0.09581
10220,0.655200,1,0.052264,0.00139323,0.015999,19.2961,0.06912,0.14465
10237,0.611100,1,0.051502,0.00147473,0.010270,16.9644,0.05066,-0.14627
10254,0.581000,1,0.050894,0.00142513,0.013206,17.8873,0.04245,-0.25993
10271,0.554400,1,0.051895,0.00158885,0.022455,19.5252,0.04727,-1.11662
10288,0.604100,1,0.053307,0.00152507,0.017287,18.7297,0.06030,0.03635
10305,0.584500,1,0.051891,0.00157093,0.019790,19.0382,0.07337,0.43895
10322,0.598500,1,0.053222,0.00141652,0.014200,19.3146,0.06000,-0.85949
10339,0.590800,1,0.052573,0.00136541,0.016931,19.7610,0.05851,-0.45958
10356,0.666400,1,0.052593,0.00164756,0.017212,15.9156,0.07937,-0.18625
10373,0.664300,1,0.052293,0.00145822,0.013714,18.8177,0.05621,-1.65801
10390,0.612500,1,0.052310,0.00145473,0.018210,18.2111,0.06256,-0.70898
10407,0.581000,1,0.052957,0.00145563,0.024064,19.2171,0.05349,0.42693
10424,0.610400,1,0.051591,0.00134064,0.017977,17.9573,0.06957,1.85926
10441,0.644700,1,0.053726,0.00147315,0.023234,18.7201,0.07199,0.35602
10458,0.604100,1,0.052791,0.00134388,0.020432,17.1563,0.07014,0.34000
10475,0.533400,1,0.051409,0.00144758,0.013273,20.6084,0.07439,-1.57890
10492,0.576100,1,0.051131,0.00140937,0.018544,19.4486,0.06524,1.50585
10509,0.625100,1,0.052594,0.00159183,0.018811,17.6895,0.06755,-1.38832
10526,0.623700,1,0.052925,0.00139135,0.016871,18.2118,0.04361,1.73173
10543,0.548800,1,0.052745,0.00127175,0.019507,21.1087,0.05347,-0.62284
10560,0.601300,1,0.054162,0.00138319,0.016749,19.4772,0.06387,-0.89618
10577,0.632800,1,0.052918,0.00156528,0.021404,17.8735,0.06765,-0.57803
10594,0.563500,1,0.050950,0.00140271,0.021467,19.0621,0.06220,0.72692
10611,0.593600,1,0.050320,0.00153697,0.018595,16.3675,0.06909,-0.07989
10628,0.582400,1,0.051388,0.00146333,0.013478,18.6344,0.03419,-0.63911
10645,0.606900,1,0.052366,0.00141677,0.022676,19.8849,0.07443,2.00481
10662,0.600600,1,0.051154,0.00134919,0.011484,18.4112,0.07042,0.23088
10679,0.588700,1,0.053312,0.00154529,0.022573,18.7784,0.05982,-0.40243
10696,0.579600,1,0.052820,0.00158025,0.017493,18.9441,0.05963,-0.31019
10713,0.637000,1,0.051306,0.00152444,0.016215,16.5843,0.04511,1.11142
10730,0.586600,1,0.051086,0.00147899,0.012546,17.7324,0.05224,1.71581
10747,0.622300,1,0.053241,0.00126191,0.017031,15.3435,0.06352,0.37905
10764,0.613900,1,0.053194,0.00145223,0.022612,17.5933,0.07114,0.54090
10781,0.653100,1,0.050436,0.00133122,0.019661,17.7790,0.06647,-0.39654
10798,0.598500,1,0.051723,0.00153895,0.016834,17.6466,0.04357,0.12549
10815,0.569100,1,0.051617,0.00143943,0.010076,19.4103,0.04972,-0.67113
10832,0.612500,1,0.051861,0.00142045,0.019289,15.5327,0.05510,0.35668
10849,0.641200,1,0.050776,0.00154937,0.011806,18.0894,0.04086,1.13501
10866,0.626500,1,0.053120,0.00150726,0.018987,19.4233,0.09606,-0.21486
10883,0.571900,1,0.051942,0.00138394,0.019877,18.5341,0.05096,1.54322
10900,0.576800,1,0.052605,0.00155527,0.023163,18.9110,0.04364,-0.20546
10917,0.536900,1,0.051355,0.00141306,0.016081,19.3513,0.04242,2.27904
10934,0.604100,1,0.052308,0.00153151,0.017799,19.9701,0.05171,-0.01175
10951,0.620200,1,0.052933,0.00154629,0.015721,18.6553,0.04256,-0.44183
10968,0.604800,1,0.052669,0.00137891,0.019314,16.3209,0.03260,-0.55546
10985,0.591500,1,0.052893,0.00154481,0.018382,17.5221,0.06271,0.29991
11002,0.597800,1,0.052908,0.00134687,0.012693,19.7171,0.08029,-0.07193
11019,0.581700,1,0.052519,0.00153214,0.022170,17.5193,0.06566,-1.24355
11036,0.585200,1,0.052653,0.00156953,0.015015,18.0557,0.01994,1.37456
11053,0.603400,1,0.050027,0.00147378,0.018412,17.2529,0.06249,-0.07110
11070,0.574700,1,0.052837,0.00143459,0.018748,19.8248,0.06980,-0.71228
11087,0.639100,1,0.052061,0.00147903,0.007383,17.0075,0.05059,-0.24865
11104,0.626500,1,0.050243,0.00137502,0.011335,16.9656,0.02973,-0.06055
11121,0.561400,1,0.053648,0.00137433,0.017771,19.8099,0.05640,1.47319
11138,0.624400,1,0.053311,0.00144313,0.017566,18.4128,0.07810,-1.98736
11155,0.566300,1,0.052971,0.00157068,0.024646,19.7021,0.07437,1.43288
11172,0.587300,1,0.051449,0.00131218,0.020558,18.0939,0.06949,-1.80410
11189,0.596400,1,0.050791,0.00145352,0.020857,15.9506,0.02475,0.40310
11206,0.601300,1,0.052309,0.00149289,0.021215,17.3334,0.05397,0.84808
11223,0.593600,1,0.052357,0.00146302,0.016597,20.1631,0.06491,-0.78308
11240,0.600600,1,0.051372,0.00145348,0.017391,17.1359,0.08105,-0.77034
11257,0.581000,1,0.051865,0.00155928,0.011498,17.0413,0.05893,-0.33750
11274,0.659400,1,0.053714,0.00147481,0.019616,16.5249,0.04825,-0.08787
11291,0.561400,1,0.051287,0.00157130,0.017073,19.2740,0.05740,-1.09851
11308,0.574000,1,0.051715,0.00151970,0.018472,18.8275,0.04881,-0.45820
11325,0.585900,1,0.052003,0.00147051,0.016639,18.5543,0.05613,0.49650
11342,0.592900,1,0.051426,0.00154992,0.014569,19.3791,0.07863,-0.38484
11359,0.592900,1,0.049251,0.00144397,0.024842,18.6281,0.07195,-1.23389
11376,0.644000,1,0.054264,0.00154242,0.017050,16.8316,0.06913,1.56563
11393,0.648900,1,0.052227,0.00138920,0.024860,16.3446,0.04075,0.59587
11410,0.569800,1,0.050938,0.00143875,0.014358,19.4992,0.07036,0.30075
11427,0.570500,1,0.051452,0.00144201,0.021026,18.7612,0.05220,-0.04862
11444,0.595000,1,0.052059,0.00145642,0.017080,17.4096,0.05533,0.84047
11461,0.632100,1,0.053856,0.00146820,0.015840,17.2849,0.06249,-1.00322
11478,0.639800,1,0.052008,0.00159023,0.013097,18.7409,0.08173,-0.04759
11495,0.612500,1,0.051859,0.00140782,0.016956,19.2855,0.08455,-1.51887
11512,0.592200,1,0.052007,0.00163760,0.014126,18.6408,0.06282,-0.51609
11529,0.641900,1,0.050736,0.00138123,0.013710,16.0661,0.05829,-0.18288
11546,0.625800,1,0.051708,0.00160944,0.014393,16.9683,0.07193,-1.38301
11563,0.596400,1,0.050419,0.00144511,0.018263,17.9332,0.05422,1.54439
11580,0.616000,1,0.051717,0.00140785,0.009315,16.6992,0.03784,0.08328
11597,0.658700,1,0.051869,0.00138077,0.015477,14.2213,0.06902,0.55594
11614,0.625800,1,0.053083,0.00136054,0.018174,16.7323,0.04558,-0.36506
11631,0.658700,1,0.052472,0.00143898,0.014259,17.5125,0.07196,-0.66263
11648,0.595700,1,0.051955,0.00150871,0.018268,17.6159,0.08587,0.25926
11665,0.639100,1,0.050337,0.00147717,0.014311,15.6958,0.06923,-1.00682
11682,0.644000,1,0.051194,0.00148764,0.014832,16.1830,0.04276,-0.51479
11699,0.680400,1,0.051108,0.00145692,0.016157,15.8108,0.06104,1.95923
11716,0.599900,1,0.051579,0.00149446,0.013432,17.4451,0.06851,-0.27797
11733,0.666400,1,0.052520,0.00133067,0.015902,15.8561,0.06459,-0.57207
11750,0.575400,1,0.051603,0.00147728,0.020943,16.6627,0.07036,0.09910
11767,0.644700,1,0.051824,0.00167667,0.020185,16.0372,0.06140,-1.17924
11784,0.599200,1,0.051634,0.00143982,0.019417,19.1179,0.05312,-0.48618
11801,0.654500,1,0.053804,0.00138484,0.018256,17.0503,0.06210,0.39504
11818,0.686000,1,0.052445,0.00154309,0.020296,15.7588,0.08305,0.17363
11835,0.644700,1,0.052644,0.00133359,0.015447,16.9948,0.07382,0.42844
11852,0.566300,1,0.051464,0.00142994,0.018371,19.8481,0.05926,-0.30345
11869,0.569100,1,0.051159,0.00135750,0.019129,18.6908,0.05232,-1.49529
11886,0.646800,1,0.052001,0.00135584,0.015301,17.2438,0.05095,-1.56957
11903,0.679000,1,0.052285,0.00139923,0.018950,14.3497,0.06988,0.61400
11920,0.579600,1,0.051858,0.00145547,0.015243,19.0884,0.06296,-0.00031
11937,0.602000,1,0.050927,0.00159281,0.015880,17.3017,0.05531,-0.91223
11954,0.685300,1,0.052444,0.00136199,0.018844,16.3049,0.01698,0.83110
11971,0.614600,1,0.052803,0.00137514,0.018573,17.2812,0.07153,-0.86627
11988,0.565600,1,0.052025,0.00134420,0.018655,18.9474,0.06276,-0.46543
12005,0.641200,1,0.052569,0.00146238,0.021030,15.7362,0.05668,0.45166
12022,0.588000,1,0.052419,0.00138152,0.013998,18.0286,0.08328,-0.00727
12039,0.606200,1,0.050801,0.00131335,0.020594,17.6388,0.06679,0.00514
12056,0.599200,1,0.050709,0.00149537,0.013776,18.3925,0.05207,-0.14876
12073,0.625800,1,0.050915,0.00145632,0.016786,17.2694,0.05399,-0.92600
12090,0.587300,1,0.050293,0.00133308,0.025866,17.6035,0.04916,0.66898
12107,0.586600,1,0.052027,0.00158069,0.025437,17.1294,0.05873,-0.57950
12124,0.669200,1,0.053034,0.00127630,0.017235,17.6307,0.04864,0.82708
12141,0.608300,1,0.052581,0.00144078,0.021670,19.5152,0.06393,0.59169
12158,0.625800,1,0.050294,0.00147695,0.019098,17.3508,0.06555,1.16503
12175,0.595000,1,0.050727,0.00140771,0.013872,19.1084,0.06110,-0.09230
12192,0.653800,1,0.052302,0.00155360,0.014650,15.9105,0.08981,-1.03360
12209,0.611800,1,0.052758,0.00141075,0.018388,18.9185,0.07288,0.35949
12226,0.588000,1,0.052383,0.00133961,0.015405,17.5173,0.03986,1.96608
12243,0.575400,1,0.050412,0.00152422,0.013782,18.5184,0.06119,-0.41222
12260,0.602700,1,0.052138,0.00129888,0.013466,17.5310,0.05852,-0.13462
12277,0.632800,1,0.050722,0.00141487,0.023939,16.7376,0.04865,2.16697
12294,0.604800,1,0.052713,0.00138518,0.023190,18.5437,0.05101,-1.76105
12311,0.629300,1,0.052891,0.00136550,0.021586,18.9012,0.08555,-0.04206
12328,0.595700,1,0.052609,0.00127845,0.016995,19.3510,0.05544,-1.25025
12345,0.604100,1,0.051871,0.00145622,0.019380,18.6952,0.05641,0.68098
12362,0.547400,1,0.051332,0.00153242,0.017083,18.3189,0.07870,0.36248
12379,0.623000,1,0.054634,0.00147704,0.012132,18.5957,0.08827,-0.10458
12396,0.613900,1,0.051119,0.00157633,0.020050,17.4819,0.06850,0.80405
12413,0.662200,1,0.052370,0.00155227,0.013478,17.8048,0.05690,-1.01476
12430,0.616000,1,0.052374,0.00155450,0.014159,16.9766,0.06356,-0.38245
12447,0.611800,1,0.051685,0.00148881,0.020174,16.6168,0.08602,0.14666
12464,0.622300,1,0.053441,0.00153625,0.021644,19.1164,0.06222,0.53319
12481,0.576800,1,0.049774,0.00135869,0.019712,16.6527,0.05278,-0.47369
12498,0.641900,1,0.053333,0.00148269,0.015140,18.2694,0.05793,-1.20801
12515,0.686000,1,0.053652,0.00145009,0.018778,16.4279,0.02962,-1.43451
12532,0.612500,1,0.049921,0.00156457,0.015367,17.7733,0.04693,2.13679
12549,0.564200,1,0.052235,0.00128934,0.021653,19.9853,0.06482,-1.36084
12566,0.595000,1,0.050970,0.00144717,0.017776,17.8623,0.06470,0.07852
12583,0.623000,1,0.052315,0.00135578,0.016196,19.3094,0.05757,-1.28893
12600,0.583800,1,0.051077,0.00157471,0.019551,19.0527,0.04400,-0.22017
12617,0.636300,1,0.051663,0.00145936,0.019155,19.2789,0.07900,-1.70180
12634,0.673400,1,0.051168,0.00135564,0.016814,14.4138,0.05580,0.89021
12651,0.532700,1,0.051153,0.00143894,0.014127,21.4888,0.01747,0.82661
12668,0.525000,1,0.050540,0.00137093,0.015695,21.0261,0.04662,0.60033
12685,0.695800,1,0.051615,0.00152948,0.016199,14.8144,0.07547,0.11792
12702,0.622300,1,0.052699,0.00144552,0.015632,17.3636,0.04316,-1.11475
12719,0.632800,1,0.053059,0.00154641,0.012311,17.9147,0.06209,0.39969
12736,0.604100,1,0.051115,0.00141147,0.013350,21.8422,0.05377,-0.00696
12753,0.628600,1,0.050178,0.00114012,0.020101,15.1080,0.06279,1.33854
12770,0.641200,1,0.050965,0.00140970,0.018318,15.3403,0.08480,0.38194
12787,0.588700,1,0.051765,0.00141404,0.024029,18.1453,0.06955,-1.12132
12804,0.629300,1,0.050831,0.00145332,0.016899,15.2333,0.03752,1.20846
